uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
GO,OUTRAS,VIA_PUBLICA,"50 - 59",M,3
GO,COVID,HOSPITAL,"50 - 59",F,12
GO,COVID,HOSPITAL,"50 - 59",M,20
GO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
GO,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,7
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
GO,PNEUMONIA,HOSPITAL,"50 - 59",F,1
GO,PNEUMONIA,HOSPITAL,"50 - 59",M,6
GO,PNEUMONIA,IGNORADO,"50 - 59",F,1
GO,PNEUMONIA,IGNORADO,"50 - 59",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
GO,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
GO,SEPTICEMIA,HOSPITAL,"50 - 59",F,8
GO,SEPTICEMIA,HOSPITAL,"50 - 59",M,6
GO,SEPTICEMIA,IGNORADO,"50 - 59",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
MA,OUTRAS,DOMICILIO,"50 - 59",F,4
MA,OUTRAS,DOMICILIO,"50 - 59",M,4
MA,OUTRAS,HOSPITAL,"50 - 59",F,11
MA,OUTRAS,HOSPITAL,"50 - 59",M,23
MA,OUTRAS,OUTRO,"50 - 59",F,1
MA,OUTRAS,OUTRO,"50 - 59",M,1
MA,COVID,HOSPITAL,"50 - 59",F,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,3
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
MA,PNEUMONIA,DOMICILIO,"50 - 59",M,1
MA,PNEUMONIA,HOSPITAL,"50 - 59",F,1
MA,PNEUMONIA,HOSPITAL,"50 - 59",M,2
MA,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
MA,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
MA,SRAG,HOSPITAL,"50 - 59",F,3
MG,OUTRAS,DOMICILIO,"50 - 59",F,28
MG,OUTRAS,DOMICILIO,"50 - 59",M,50
MG,OUTRAS,HOSPITAL,"50 - 59",F,54
MG,OUTRAS,HOSPITAL,"50 - 59",M,110
MG,OUTRAS,IGNORADO,"50 - 59",F,1
MG,OUTRAS,IGNORADO,"50 - 59",M,2
MG,OUTRAS,OUTRO,"50 - 59",F,2
MG,OUTRAS,OUTRO,"50 - 59",M,13
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,13
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,22
MG,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
MG,OUTRAS,VIA_PUBLICA,"50 - 59",M,4
MG,COVID,DOMICILIO,"50 - 59",M,1
MG,COVID,HOSPITAL,"50 - 59",F,46
MG,COVID,HOSPITAL,"50 - 59",M,83
MG,COVID,IGNORADO,"50 - 59",F,1
MG,COVID,IGNORADO,"50 - 59",M,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
MG,COVID,VIA_PUBLICA,"50 - 59",M,1
MG,INDETERMINADA,DOMICILIO,"50 - 59",M,3
MG,INDETERMINADA,IGNORADO,"50 - 59",M,1
MG,INDETERMINADA,OUTRO,"50 - 59",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,3
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,13
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,10
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
MG,PNEUMONIA,DOMICILIO,"50 - 59",M,2
MG,PNEUMONIA,HOSPITAL,"50 - 59",F,21
MG,PNEUMONIA,HOSPITAL,"50 - 59",M,27
MG,PNEUMONIA,IGNORADO,"50 - 59",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
MG,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
MG,SEPTICEMIA,HOSPITAL,"50 - 59",F,29
MG,SEPTICEMIA,HOSPITAL,"50 - 59",M,40
MG,SEPTICEMIA,IGNORADO,"50 - 59",M,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
MG,SRAG,HOSPITAL,"50 - 59",F,2
MG,SRAG,HOSPITAL,"50 - 59",M,2
MS,OUTRAS,DOMICILIO,"50 - 59",F,2
MS,OUTRAS,DOMICILIO,"50 - 59",M,6
MS,OUTRAS,HOSPITAL,"50 - 59",F,12
MS,OUTRAS,HOSPITAL,"50 - 59",M,11
MS,OUTRAS,OUTRO,"50 - 59",F,1
MS,OUTRAS,OUTRO,"50 - 59",M,1
MS,OUTRAS,POSTO_SAUDE,"50 - 59",M,1
MS,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
MS,COVID,HOSPITAL,"50 - 59",F,17
MS,COVID,HOSPITAL,"50 - 59",M,13
MS,COVID,OUTRO,"50 - 59",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,4
MS,PNEUMONIA,HOSPITAL,"50 - 59",F,4
MS,PNEUMONIA,HOSPITAL,"50 - 59",M,10
MS,SEPTICEMIA,HOSPITAL,"50 - 59",F,4
MS,SEPTICEMIA,HOSPITAL,"50 - 59",M,4
MS,SRAG,HOSPITAL,"50 - 59",F,1
MT,OUTRAS,DOMICILIO,"50 - 59",F,1
MT,OUTRAS,DOMICILIO,"50 - 59",M,3
MT,OUTRAS,HOSPITAL,"50 - 59",F,2
MT,OUTRAS,HOSPITAL,"50 - 59",M,6
MT,OUTRAS,IGNORADO,"50 - 59",F,6
MT,OUTRAS,IGNORADO,"50 - 59",M,10
MT,COVID,HOSPITAL,"50 - 59",F,4
MT,COVID,HOSPITAL,"50 - 59",M,6
MT,COVID,IGNORADO,"50 - 59",F,4
MT,COVID,IGNORADO,"50 - 59",M,5
MT,INDETERMINADA,IGNORADO,"50 - 59",M,2
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
MT,PNEUMONIA,HOSPITAL,"50 - 59",M,2
MT,PNEUMONIA,IGNORADO,"50 - 59",F,1
MT,PNEUMONIA,IGNORADO,"50 - 59",M,2
MT,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
MT,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
MT,SEPTICEMIA,IGNORADO,"50 - 59",F,2
MT,SEPTICEMIA,IGNORADO,"50 - 59",M,1
MT,SRAG,HOSPITAL,"50 - 59",F,1
PA,OUTRAS,DOMICILIO,"50 - 59",M,5
PA,OUTRAS,HOSPITAL,"50 - 59",F,4
PA,OUTRAS,HOSPITAL,"50 - 59",M,10
PA,OUTRAS,IGNORADO,"50 - 59",F,1
PA,OUTRAS,IGNORADO,"50 - 59",M,1
PA,OUTRAS,OUTRO,"50 - 59",F,1
PA,OUTRAS,OUTRO,"50 - 59",M,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PA,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
PA,COVID,HOSPITAL,"50 - 59",F,2
PA,COVID,HOSPITAL,"50 - 59",M,6
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,6
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,2
PA,PNEUMONIA,DOMICILIO,"50 - 59",M,1
PA,PNEUMONIA,HOSPITAL,"50 - 59",F,1
PA,PNEUMONIA,HOSPITAL,"50 - 59",M,4
PA,SEPTICEMIA,HOSPITAL,"50 - 59",F,4
PB,OUTRAS,DOMICILIO,"50 - 59",F,4
PB,OUTRAS,DOMICILIO,"50 - 59",M,12
PB,OUTRAS,HOSPITAL,"50 - 59",F,11
PB,OUTRAS,HOSPITAL,"50 - 59",M,19
PB,OUTRAS,OUTRO,"50 - 59",F,1
PB,OUTRAS,OUTRO,"50 - 59",M,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PB,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
PB,COVID,HOSPITAL,"50 - 59",F,3
PB,COVID,HOSPITAL,"50 - 59",M,6
PB,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,4
PB,PNEUMONIA,DOMICILIO,"50 - 59",F,1
PB,PNEUMONIA,HOSPITAL,"50 - 59",F,2
PB,PNEUMONIA,HOSPITAL,"50 - 59",M,7
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PB,SEPTICEMIA,DOMICILIO,"50 - 59",F,1
PB,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
PB,SEPTICEMIA,HOSPITAL,"50 - 59",M,4
PB,SRAG,HOSPITAL,"50 - 59",F,1
PE,OUTRAS,DOMICILIO,"50 - 59",F,11
PE,OUTRAS,DOMICILIO,"50 - 59",M,27
PE,OUTRAS,HOSPITAL,"50 - 59",F,25
PE,OUTRAS,HOSPITAL,"50 - 59",M,50
PE,OUTRAS,IGNORADO,"50 - 59",M,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PE,OUTRAS,VIA_PUBLICA,"50 - 59",F,2
PE,OUTRAS,VIA_PUBLICA,"50 - 59",M,4
PE,COVID,HOSPITAL,"50 - 59",F,16
PE,COVID,HOSPITAL,"50 - 59",M,21
PE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PE,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PE,COVID,VIA_PUBLICA,"50 - 59",M,1
PE,INDETERMINADA,HOSPITAL,"50 - 59",M,1
PE,INDETERMINADA,IGNORADO,"50 - 59",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,3
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,4
PE,PNEUMONIA,DOMICILIO,"50 - 59",F,1
PE,PNEUMONIA,DOMICILIO,"50 - 59",M,1
PE,PNEUMONIA,HOSPITAL,"50 - 59",F,4
PE,PNEUMONIA,HOSPITAL,"50 - 59",M,3
PE,SEPTICEMIA,HOSPITAL,"50 - 59",F,15
PE,SEPTICEMIA,HOSPITAL,"50 - 59",M,9
PE,SRAG,HOSPITAL,"50 - 59",F,4
PE,SRAG,HOSPITAL,"50 - 59",M,14
PI,OUTRAS,DOMICILIO,"50 - 59",F,4
PI,OUTRAS,DOMICILIO,"50 - 59",M,3
PI,OUTRAS,HOSPITAL,"50 - 59",F,3
PI,OUTRAS,HOSPITAL,"50 - 59",M,6
PI,COVID,HOSPITAL,"50 - 59",F,1
PI,COVID,HOSPITAL,"50 - 59",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
PI,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
PI,SEPTICEMIA,HOSPITAL,"50 - 59",M,3
PR,OUTRAS,DOMICILIO,"50 - 59",F,15
PR,OUTRAS,DOMICILIO,"50 - 59",M,31
PR,OUTRAS,HOSPITAL,"50 - 59",F,33
PR,OUTRAS,HOSPITAL,"50 - 59",M,70
PR,OUTRAS,OUTRO,"50 - 59",M,6
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
PR,OUTRAS,VIA_PUBLICA,"50 - 59",M,4
PR,COVID,DOMICILIO,"50 - 59",M,3
PR,COVID,HOSPITAL,"50 - 59",F,40
PR,COVID,HOSPITAL,"50 - 59",M,66
PR,COVID,OUTRO,"50 - 59",F,1
PR,INDETERMINADA,DOMICILIO,"50 - 59",M,1
PR,INDETERMINADA,HOSPITAL,"50 - 59",F,1
PR,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,3
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,1
PR,PNEUMONIA,DOMICILIO,"50 - 59",F,2
PR,PNEUMONIA,HOSPITAL,"50 - 59",F,7
PR,PNEUMONIA,HOSPITAL,"50 - 59",M,9
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
PR,SEPTICEMIA,HOSPITAL,"50 - 59",F,14
PR,SEPTICEMIA,HOSPITAL,"50 - 59",M,20
PR,SRAG,HOSPITAL,"50 - 59",M,1
RJ,OUTRAS,DOMICILIO,"50 - 59",F,40
RJ,OUTRAS,DOMICILIO,"50 - 59",M,47
RJ,OUTRAS,HOSPITAL,"50 - 59",F,89
RJ,OUTRAS,HOSPITAL,"50 - 59",M,113
RJ,OUTRAS,OUTRO,"50 - 59",M,6
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,17
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,36
RJ,OUTRAS,VIA_PUBLICA,"50 - 59",M,7
RJ,COVID,DOMICILIO,"50 - 59",F,1
RJ,COVID,HOSPITAL,"50 - 59",F,87
RJ,COVID,HOSPITAL,"50 - 59",M,102
RJ,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
RJ,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,6
RJ,INDETERMINADA,DOMICILIO,"50 - 59",F,3
RJ,INDETERMINADA,DOMICILIO,"50 - 59",M,2
RJ,INDETERMINADA,HOSPITAL,"50 - 59",M,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,15
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,19
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,4
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,4
RJ,PNEUMONIA,DOMICILIO,"50 - 59",M,1
RJ,PNEUMONIA,HOSPITAL,"50 - 59",F,20
RJ,PNEUMONIA,HOSPITAL,"50 - 59",M,28
RJ,PNEUMONIA,OUTRO,"50 - 59",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
RJ,SEPTICEMIA,DOMICILIO,"50 - 59",M,1
RJ,SEPTICEMIA,HOSPITAL,"50 - 59",F,39
RJ,SEPTICEMIA,HOSPITAL,"50 - 59",M,37
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,5
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
RJ,SRAG,DOMICILIO,"50 - 59",M,1
RJ,SRAG,HOSPITAL,"50 - 59",F,3
RJ,SRAG,HOSPITAL,"50 - 59",M,6
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RN,OUTRAS,DOMICILIO,"50 - 59",F,3
RN,OUTRAS,DOMICILIO,"50 - 59",M,5
RN,OUTRAS,HOSPITAL,"50 - 59",F,4
RN,OUTRAS,HOSPITAL,"50 - 59",M,7
RN,OUTRAS,OUTRO,"50 - 59",M,2
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RN,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
RN,COVID,HOSPITAL,"50 - 59",F,2
RN,COVID,HOSPITAL,"50 - 59",M,4
RN,INDETERMINADA,DOMICILIO,"50 - 59",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RN,PNEUMONIA,HOSPITAL,"50 - 59",M,1
RN,SEPTICEMIA,HOSPITAL,"50 - 59",F,1
RN,SEPTICEMIA,HOSPITAL,"50 - 59",M,4
RN,SEPTICEMIA,OUTRO,"50 - 59",M,1
RO,OUTRAS,DOMICILIO,"50 - 59",M,2
RO,OUTRAS,HOSPITAL,"50 - 59",F,4
RO,OUTRAS,HOSPITAL,"50 - 59",M,5
RO,OUTRAS,OUTRO,"50 - 59",M,1
RO,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
RO,COVID,HOSPITAL,"50 - 59",F,3
RO,COVID,HOSPITAL,"50 - 59",M,4
RO,COVID,VIA_PUBLICA,"50 - 59",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RO,PNEUMONIA,HOSPITAL,"50 - 59",F,1
RO,PNEUMONIA,HOSPITAL,"50 - 59",M,1
RO,SEPTICEMIA,HOSPITAL,"50 - 59",F,2
RO,SEPTICEMIA,HOSPITAL,"50 - 59",M,2
RR,OUTRAS,HOSPITAL,"50 - 59",F,1
RR,OUTRAS,HOSPITAL,"50 - 59",M,1
RR,OUTRAS,OUTRO,"50 - 59",M,1
RR,COVID,HOSPITAL,"50 - 59",F,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,1
RR,PNEUMONIA,HOSPITAL,"50 - 59",F,1
RR,PNEUMONIA,HOSPITAL,"50 - 59",M,3
RS,OUTRAS,DOMICILIO,"50 - 59",F,13
RS,OUTRAS,DOMICILIO,"50 - 59",M,35
RS,OUTRAS,HOSPITAL,"50 - 59",F,60
RS,OUTRAS,HOSPITAL,"50 - 59",M,56
RS,OUTRAS,IGNORADO,"50 - 59",F,4
RS,OUTRAS,IGNORADO,"50 - 59",M,2
RS,OUTRAS,OUTRO,"50 - 59",F,2
RS,OUTRAS,OUTRO,"50 - 59",M,3
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
RS,OUTRAS,VIA_PUBLICA,"50 - 59",M,7
RS,COVID,HOSPITAL,"50 - 59",F,37
RS,COVID,HOSPITAL,"50 - 59",M,45
RS,COVID,IGNORADO,"50 - 59",F,1
RS,COVID,IGNORADO,"50 - 59",M,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
RS,INDETERMINADA,DOMICILIO,"50 - 59",F,1
RS,INDETERMINADA,HOSPITAL,"50 - 59",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,10
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,13
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
RS,PNEUMONIA,DOMICILIO,"50 - 59",F,1
RS,PNEUMONIA,HOSPITAL,"50 - 59",F,9
RS,PNEUMONIA,HOSPITAL,"50 - 59",M,23
RS,PNEUMONIA,IGNORADO,"50 - 59",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
RS,SEPTICEMIA,HOSPITAL,"50 - 59",F,17
RS,SEPTICEMIA,HOSPITAL,"50 - 59",M,18
RS,SEPTICEMIA,IGNORADO,"50 - 59",M,1
RS,SRAG,HOSPITAL,"50 - 59",F,1
RS,SRAG,HOSPITAL,"50 - 59",M,1
SC,OUTRAS,DOMICILIO,"50 - 59",F,8
SC,OUTRAS,DOMICILIO,"50 - 59",M,16
SC,OUTRAS,HOSPITAL,"50 - 59",F,28
SC,OUTRAS,HOSPITAL,"50 - 59",M,34
SC,OUTRAS,OUTRO,"50 - 59",M,3
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
SC,OUTRAS,VIA_PUBLICA,"50 - 59",M,1
SC,COVID,HOSPITAL,"50 - 59",F,15
SC,COVID,HOSPITAL,"50 - 59",M,32
SC,COVID,OUTRO,"50 - 59",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,7
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,5
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",F,1
SC,PNEUMONIA,DOMICILIO,"50 - 59",M,1
SC,PNEUMONIA,HOSPITAL,"50 - 59",F,3
SC,PNEUMONIA,HOSPITAL,"50 - 59",M,4
SC,SEPTICEMIA,DOMICILIO,"50 - 59",F,2
SC,SEPTICEMIA,HOSPITAL,"50 - 59",F,11
SC,SEPTICEMIA,HOSPITAL,"50 - 59",M,12
SC,SEPTICEMIA,IGNORADO,"50 - 59",F,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SC,SRAG,HOSPITAL,"50 - 59",M,1
SE,OUTRAS,DOMICILIO,"50 - 59",F,2
SE,OUTRAS,HOSPITAL,"50 - 59",F,2
SE,OUTRAS,HOSPITAL,"50 - 59",M,4
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,2
SE,COVID,HOSPITAL,"50 - 59",F,6
SE,COVID,HOSPITAL,"50 - 59",M,8
SE,COVID,IGNORADO,"50 - 59",M,1
SE,PNEUMONIA,HOSPITAL,"50 - 59",F,3
SE,PNEUMONIA,HOSPITAL,"50 - 59",M,2
SE,SEPTICEMIA,HOSPITAL,"50 - 59",F,1
SE,SEPTICEMIA,HOSPITAL,"50 - 59",M,1
SP,OUTRAS,DOMICILIO,"50 - 59",F,44
SP,OUTRAS,DOMICILIO,"50 - 59",M,124
SP,OUTRAS,HOSPITAL,"50 - 59",F,159
SP,OUTRAS,HOSPITAL,"50 - 59",I,2
SP,OUTRAS,HOSPITAL,"50 - 59",M,253
SP,OUTRAS,IGNORADO,"50 - 59",M,1
SP,OUTRAS,OUTRO,"50 - 59",F,3
SP,OUTRAS,OUTRO,"50 - 59",M,18
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,12
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",M,20
SP,OUTRAS,POSTO_SAUDE,"50 - 59",F,1
SP,OUTRAS,VIA_PUBLICA,"50 - 59",F,3
SP,OUTRAS,VIA_PUBLICA,"50 - 59",M,10
SP,COVID,HOSPITAL,"50 - 59",F,101
SP,COVID,HOSPITAL,"50 - 59",M,175
SP,COVID,OUTRO,"50 - 59",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",F,7
SP,COVID,OUTROS_SERVICOS_SAUDE,"50 - 59",M,5
SP,INDETERMINADA,DOMICILIO,"50 - 59",M,3
SP,INDETERMINADA,HOSPITAL,"50 - 59",F,2
SP,INDETERMINADA,HOSPITAL,"50 - 59",M,1
SP,INDETERMINADA,OUTRO,"50 - 59",M,1
SP,INDETERMINADA,VIA_PUBLICA,"50 - 59",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",F,2
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"50 - 59",M,4
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",F,39
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"50 - 59",M,45
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"50 - 59",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,3
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,7
SP,PNEUMONIA,DOMICILIO,"50 - 59",M,4
SP,PNEUMONIA,HOSPITAL,"50 - 59",F,37
SP,PNEUMONIA,HOSPITAL,"50 - 59",M,83
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,3
SP,PNEUMONIA,VIA_PUBLICA,"50 - 59",M,1
SP,SEPTICEMIA,HOSPITAL,"50 - 59",F,56
SP,SEPTICEMIA,HOSPITAL,"50 - 59",M,80
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"50 - 59",M,1
SP,SRAG,HOSPITAL,"50 - 59",F,3
SP,SRAG,HOSPITAL,"50 - 59",M,6
TO,OUTRAS,HOSPITAL,"50 - 59",F,3
TO,OUTRAS,HOSPITAL,"50 - 59",M,6
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"50 - 59",F,1
TO,COVID,HOSPITAL,"50 - 59",F,3
TO,COVID,HOSPITAL,"50 - 59",M,2
TO,PNEUMONIA,HOSPITAL,"50 - 59",F,1
TO,SEPTICEMIA,HOSPITAL,"50 - 59",F,3
AC,OUTRAS,DOMICILIO,"60 - 69",F,1
AC,OUTRAS,DOMICILIO,"60 - 69",M,2
AC,OUTRAS,HOSPITAL,"60 - 69",M,4
AC,COVID,HOSPITAL,"60 - 69",F,3
AC,COVID,HOSPITAL,"60 - 69",M,6
AC,INDETERMINADA,DOMICILIO,"60 - 69",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,2
AC,SEPTICEMIA,HOSPITAL,"60 - 69",M,2
AL,OUTRAS,DOMICILIO,"60 - 69",F,4
AL,OUTRAS,DOMICILIO,"60 - 69",M,13
AL,OUTRAS,HOSPITAL,"60 - 69",F,14
